sample_id,phonogram
DR4_SRG0_SX51,"[[10.599365   11.668301   11.642153   ... 10.301929   10.302006
  10.302027  ]
 [-0.75667477 -2.0419917  -3.220154   ... -0.49996254 -0.50006163
  -0.5000756 ]
 [ 0.8281221   0.21988139 -0.8950324  ...  0.8446054   0.8446869
   0.84470046]
 ...
 [-2.0257626  -1.3297256   0.19523141 ... -2.1155095  -2.115788
  -2.1158223 ]
 [-2.1718931  -0.7403057   1.7620748  ... -2.2643194  -2.264251
  -2.2642405 ]
 [-3.8678944  -5.0717564  -6.3015137  ... -3.5697563  -3.56972
  -3.5697286 ]]"
DR4_STF0_SA1,"[[ 9.056134    9.056577    9.06245    ...  9.051855    9.050552
   9.050571  ]
 [-0.98631066 -0.9866493  -0.9905308  ... -0.982757   -0.98340344
  -0.98349345]
 [-0.6184989  -0.6182827  -0.61509717 ... -0.6220515  -0.62100726
  -0.62093616]
 ...
 [-2.9675224  -2.967424   -2.9654047  ... -2.968377   -2.9702356
  -2.9703174 ]
 [-2.5765138  -2.5763118  -2.573781   ... -2.577613   -2.578587
  -2.5785518 ]
 [-4.211133   -4.2114186  -4.215241   ... -4.209755   -4.207374
  -4.207345  ]]"
DR4_STF0_SA2,"[[12.1612625  11.928462   12.077312   ... 11.031093   11.030977
  11.030909  ]
 [-2.5483007  -2.5866668  -2.5307388  ... -1.4932892  -1.4932594
  -1.493196  ]
 [-1.3082244  -1.2932577  -1.2141551  ...  0.26161215  0.26153487
   0.26151764]
 ...
 [ 0.95737386  0.7453558   0.3112194  ... -1.772162   -1.7722435
  -1.7722398 ]
 [-0.3260998  -0.28511748 -0.4588496  ... -2.4966068  -2.4965906
  -2.4966495 ]
 [-5.983147   -5.9227104  -5.6060314  ... -4.6438646  -4.6438417
  -4.643775  ]]"
DR4_STF0_SI1396,"[[12.8203335  12.799215   12.864908   ... 11.008529   10.683932
  11.007162  ]
 [-1.797976   -1.8639565  -1.8749163  ... -0.35710114 -0.30460632
  -0.3563191 ]
 [-0.7850411  -0.8830219  -0.89418226 ... -0.39896268 -1.7414222
  -0.3982492 ]
 ...
 [ 0.6254824   0.56146914  0.3956667  ... -1.3949054   0.04425028
  -1.3930743 ]
 [-0.5640122  -0.4574245  -0.42328113 ... -1.5452831   0.55290115
  -1.5470159 ]
 [-5.901969   -5.9839697  -5.982768   ... -5.379085   -6.457512
  -5.375791  ]]"
DR4_STF0_SI766,"[[10.556494   10.558939   10.575418   ... 10.550226   10.560931
  10.543605  ]
 [-1.4702532  -1.4712074  -1.477838   ... -1.465616   -1.4663686
  -1.4651438 ]
 [-0.16547105 -0.16458085 -0.15854615 ... -0.17265698 -0.1787507
  -0.16935664]
 ...
 [-2.3051238  -2.3038325  -2.295249   ... -2.309741   -2.304813
  -2.312383  ]
 [-1.0942876  -1.0939828  -1.0915974  ... -1.0961624  -1.0945548
  -1.0961949 ]
 [-5.2514052  -5.2527294  -5.260807   ... -5.2475586  -5.2536545
  -5.244802  ]]"
DR4_STF0_SI852,"[[12.777657   12.929989   12.843618   ... 10.133944   10.13392
  10.133902  ]
 [-2.3377948  -2.355474   -2.259818   ... -0.48435518 -0.484354
  -0.48434252]
 [ 1.2001011   0.84689236  0.6994269  ...  0.8080332   0.80803275
   0.8080424 ]
 ...
 [ 2.946484    2.8905668   3.158874   ... -2.0418172  -2.0418172
  -2.0418363 ]
 [-0.07510684 -0.02284086 -0.04998446 ... -1.0469933  -1.0470111
  -1.0470024 ]
 [-5.8233585  -5.960841   -5.9498496  ... -4.106371   -4.106352
  -4.106346  ]]"
DR4_STF0_SX136,"[[12.190666   12.439802   12.613102   ...  9.86024     9.860153
   9.860216  ]
 [-2.5308723  -2.7086053  -2.7956815  ... -0.2744498  -0.27438197
  -0.27443877]
 [ 0.15873373  0.18467313  0.02491945 ...  0.35834593  0.35828128
   0.35840002]
 ...
 [ 1.5186237   1.2775698   1.005857   ... -1.7529876  -1.7529762
  -1.752974  ]
 [-0.5579682  -0.7694045  -0.83062077 ... -0.6064054  -0.60642725
  -0.6064551 ]
 [-5.625283   -5.5471487  -5.5485787  ... -4.477128   -4.477088
  -4.4770703 ]]"
DR4_STF0_SX226,"[[13.068876   13.112765   13.264783   ...  9.574873    9.574858
   9.574894  ]
 [-2.4866824  -2.5907884  -2.883975   ... -0.03251895 -0.03261653
  -0.03264105]
 [ 0.14986372  0.19904971  0.01952341 ...  0.11143643  0.11150955
   0.11153069]
 ...
 [-0.49558607 -0.5270675  -0.44962212 ... -2.428297   -2.4282734
  -2.4282634 ]
 [-0.41676438 -0.40862536 -0.14194418 ... -2.0093367  -2.0093253
  -2.009314  ]
 [-6.0078673  -5.9695334  -5.929796   ... -4.7602725  -4.7602167
  -4.7602477 ]]"
DR4_STF0_SX316,"[[13.268427   13.379206   13.475502   ... 11.007993   11.007723
  11.007521  ]
 [-2.8253798  -2.84755    -2.7858872  ... -1.7881967  -1.7881372
  -1.7882953 ]
 [ 0.082149    0.07131228 -0.05129948 ...  0.9259807   0.9257568
   0.9257107 ]
 ...
 [ 0.09623823 -0.01767558 -0.02962056 ... -2.4409604  -2.4410224
  -2.4410157 ]
 [-1.1401551  -1.1337445  -1.1142836  ... -1.2008889  -1.201067
  -1.201358  ]
 [-5.138932   -5.1707196  -5.176324   ... -5.296257   -5.2960587
  -5.295849  ]]"
DR4_STF0_SX406,"[[12.391483   12.214851   11.744694   ... 10.017169   10.017157
  10.017157  ]
 [-2.6323955  -2.7567897  -2.9956803  ... -0.40390575 -0.403893
  -0.4038985 ]
 [-0.31128994 -0.7284169  -0.93920386 ...  0.8925805   0.89257246
   0.89257455]
 ...
 [-1.0501691  -0.98488796 -1.1139162  ... -1.8559458  -1.8559505
  -1.8559554 ]
 [-2.5341208  -2.1712012  -1.9377809  ... -2.393993   -2.393995
  -2.393989  ]
 [-4.3668013  -4.525326   -4.577655   ... -3.8747635  -3.8747516
  -3.8747554 ]]"
DR4_STF0_SX46,"[[11.541741   11.70933    11.794496   ... 11.627159   11.627119
  11.627074  ]
 [-2.997242   -3.0368333  -3.074254   ... -1.127263   -1.1272342
  -1.1272943 ]
 [-1.4014826  -1.4503284  -1.5296826  ... -0.2734681  -0.27347946
  -0.27342436]
 ...
 [ 0.5283754   0.31914058  0.01395607 ... -1.9505831  -1.9506096
  -1.9506285 ]
 [ 0.04104668 -0.08067644 -0.22337425 ... -1.5791985  -1.5791962
  -1.5792086 ]
 [-6.3335886  -6.3257036  -6.2880354  ... -4.9810944  -4.9810734
  -4.9810505 ]]"
DR4_TAS0_SA1,"[[12.923895   12.963079   13.0269375  ... 10.224428   10.226529
  10.224383  ]
 [-2.4959025  -2.5148306  -2.5305796  ... -0.58314824 -0.5830703
  -0.58323693]
 [-0.21596241 -0.17144257 -0.17175037 ...  0.22817725  0.22722986
   0.22838743]
 ...
 [ 0.35097262  0.16712652 -0.01937336 ... -1.5663011  -1.5653574
  -1.5663934 ]
 [-0.2891015  -0.28917596 -0.24440724 ... -2.6862864  -2.6862793
  -2.6862593 ]
 [-4.9067225  -4.872385   -4.880907   ... -4.0423646  -4.0431337
  -4.0423317 ]]"
DR4_TAS0_SA2,"[[12.978145   12.9988575  13.026074   ... 11.177925   11.177876
  11.177662  ]
 [-2.7812185  -2.783197   -2.8021874  ... -1.4106747  -1.4106755
  -1.4106213 ]
 [-0.6800577  -0.6110696  -0.594398   ...  0.32448864  0.32443798
   0.32436222]
 ...
 [ 1.4333578   1.1881788   0.95564055 ... -1.5141132  -1.514137
  -1.5142806 ]
 [-0.67660654 -0.6690532  -0.5468745  ... -1.7946293  -1.7946587
  -1.7948068 ]
 [-5.939724   -5.853854   -5.829235   ... -5.2458653  -5.245826
  -5.2456303 ]]"
DR4_TAS0_SI1385,"[[13.434874   13.436995   13.468919   ... 11.278854   11.278795
  11.278776  ]
 [-1.5492864  -1.5808148  -1.5964854  ... -0.0705899  -0.07056072
  -0.07057118]
 [-1.0576134  -1.153434   -1.1926117  ... -0.30504876 -0.304979
  -0.3049951 ]
 ...
 [ 0.8803702   0.6896271   0.4902233  ... -1.067923   -1.0679352
  -1.0679284 ]
 [-1.8141612  -1.7319316  -1.6782753  ... -2.041272   -2.041282
  -2.0412645 ]
 [-5.2396545  -5.271981   -5.2704515  ... -3.9983425  -3.9982672
  -3.9982855 ]]"
DR4_TAS0_SI2015,"[[13.040774   13.091679   13.059935   ... 10.860415   10.8605385
  10.860523  ]
 [-3.1776886  -3.1430068  -3.1791048  ... -1.254914   -1.2549944
  -1.2549808 ]
 [ 0.72776246  0.6361048   0.45841497 ...  0.703586    0.7035745
   0.70356137]
 ...
 [ 0.41945183  0.05250651 -0.14088744 ... -1.7140458  -1.713987
  -1.7139946 ]
 [-1.2290589  -1.4668994  -1.4402411  ... -1.9667583  -1.9667609
  -1.9667577 ]
 [-5.2275395  -5.090284   -5.0886073  ... -4.703329   -4.703393
  -4.7033844 ]]"
DR4_TAS0_SI755,"[[12.598034   12.624222   12.731448   ... 10.793382   10.793232
  10.793123  ]
 [-1.6917561  -1.6740398  -1.6908386  ... -0.66166574 -0.6617484
  -0.6616699 ]
 [-0.2958707  -0.21822087 -0.29387927 ...  0.11184859  0.11184049
   0.11182635]
 ...
 [ 0.5407692   0.40635395  0.43810546 ... -1.5516994  -1.5519102
  -1.551885  ]
 [-1.9019164  -1.9835275  -1.9510117  ... -2.6265426  -2.6264768
  -2.6265867 ]
 [-5.573765   -5.4825525  -5.524852   ... -4.2846847  -4.2846203
  -4.284501  ]]"
DR4_TAS0_SX125,"[[11.26023    11.30898    11.173222   ...  9.844493    9.844534
   9.844603  ]
 [-2.2763367  -2.3369637  -2.433984   ... -0.50494325 -0.50490886
  -0.5049424 ]
 [-0.7211665  -0.70553064 -0.8067302  ...  0.16938259  0.16947174
   0.16949241]
 ...
 [-0.64151055 -0.69876105 -0.9679476  ... -2.3372035  -2.337274
  -2.33725   ]
 [-0.2154817  -0.23624675 -0.24686827 ... -1.300813   -1.3009634
  -1.3009827 ]
 [-4.638601   -4.641102   -4.5754514  ... -4.0890627  -4.0889797
  -4.0890083 ]]"
DR4_TAS0_SX215,"[[12.558468   12.462547   12.15484    ... 11.013351   10.9161415
  10.916105  ]
 [-3.0605016  -3.235916   -3.3774543  ...  0.253967    0.2365567
   0.23654386]
 [-0.46387276 -0.7485427  -0.95270985 ...  1.1281645   1.1509311
   1.150952  ]
 ...
 [ 0.73764896  0.790654    0.57471395 ... -1.5044825  -1.539007
  -1.53902   ]
 [-2.6181521  -2.3991594  -2.2115703  ... -3.199199   -3.2137942
  -3.2137995 ]
 [-4.569742   -4.613344   -4.543274   ... -3.598157   -3.5560045
  -3.5559878 ]]"
DR4_TAS0_SX305,"[[12.937641   12.908548   12.990523   ... 10.588389   10.588395
  10.588394  ]
 [-1.530953   -1.468694   -1.5448183  ... -0.87946916 -0.8794689
  -0.8794642 ]
 [-0.19910924 -0.2566397  -0.19224517 ...  0.560577    0.5605794
   0.5605793 ]
 ...
 [-0.23283753 -0.39605433 -0.5853708  ... -1.641237   -1.641233
  -1.641223  ]
 [-0.620896   -0.6626141  -0.6804564  ... -1.2839798  -1.2839777
  -1.2839816 ]
 [-5.462713   -5.399006   -5.3599544  ... -4.411248   -4.411249
  -4.411249  ]]"
DR4_TAS0_SX35,"[[ 9.313157    9.318117    9.318755   ...  9.305037    9.311959
   9.304981  ]
 [-1.1626073  -1.1661929  -1.1662555  ... -1.1562023  -1.1526985
  -1.1566018 ]
 [ 0.13208857  0.13528427  0.13565053 ...  0.1250535   0.11502711
   0.12570474]
 ...
 [-2.5910501  -2.5878162  -2.5886211  ... -2.5961018  -2.5902514
  -2.596263  ]
 [-0.22344664 -0.22282034 -0.22300695 ... -0.22420833 -0.21667585
  -0.2244707 ]
 [-4.2102547  -4.2134333  -4.212862   ... -4.2053156  -4.2102056
  -4.2053614 ]]"
DR4_TAS0_SX395,"[[11.530913   11.001152    9.155857   ... 11.255803    9.728533
   9.728863  ]
 [-2.0332384  -2.0263076  -2.0850077  ... -1.0544763  -0.35490632
  -0.35469767]
 [-2.3086677  -2.1881583  -1.8810523  ... -0.9146674  -0.03539735
  -0.03589654]
 ...
 [ 1.547315    0.6158432  -0.38377398 ...  0.7036075  -0.7611368
  -0.76067   ]
 [-0.09585314 -0.2619423  -0.40809548 ... -1.571715   -2.8883991
  -2.8885326 ]
 [-6.3972254  -6.0478535  -5.480121   ... -4.915423   -3.8374777
  -3.8373134 ]]"
DR4_TQC0_SA1,"[[12.430262   12.429641   12.477991   ... 12.578817   12.931599
  10.046457  ]
 [-2.4696617  -2.4933066  -2.4842732  ... -1.771166   -1.4992691
  -0.38881573]
 [ 0.46079382  0.48917866  0.5049273  ... -1.9464749  -1.7807231
  -0.1119986 ]
 ...
 [ 0.34612507  0.21996497  0.06490451 ... -1.3380507  -0.904711
  -2.871447  ]
 [ 0.08900791  0.12325193  0.18559165 ... -0.7937031  -0.57265383
  -2.0140588 ]
 [-4.8854885  -4.8252964  -4.791051   ... -5.529155   -5.680406
  -4.2140694 ]]"
DR4_TQC0_SA2,"[[12.470961   12.551739   12.641154   ... 10.488383   10.488368
  10.488383  ]
 [-2.7249677  -2.8523707  -2.821271   ... -0.61344564 -0.6134403
  -0.61345005]
 [-0.75895935 -0.8283327  -0.90068847 ... -0.35363978 -0.3536395
  -0.35363618]
 ...
 [ 1.0678219   0.7983806   0.6303379  ... -1.782226   -1.7822347
  -1.7822251 ]
 [-0.7017251  -0.71606684 -0.7221756  ... -1.7490894  -1.749094
  -1.7490933 ]
 [-5.781966   -5.743062   -5.7086782  ... -4.916623   -4.9166145
  -4.9166193 ]]"
DR4_TQC0_SI1441,"[[12.861091   12.935353   13.038618   ... 13.558942   10.578431
  10.572322  ]
 [-2.115601   -2.1492586  -2.180396   ... -1.5586833  -1.0820584
  -1.0804178 ]
 [ 1.0522894   1.1382363   1.112316   ...  1.190277    3.9846876
   3.9775362 ]
 ...
 [-0.54393846 -0.64557546 -0.6571171  ... -0.549373   -1.988601
  -1.9904794 ]
 [-1.3839662  -1.3546408  -1.2265258  ... -0.7206049  -2.2034202
  -2.2066028 ]
 [-4.9940763  -4.9287195  -4.955188   ... -5.412801   -3.7292132
  -3.7238111 ]]"
DR4_TQC0_SI2071,"[[ 1.0708206e+01  1.0726009e+01  1.0866179e+01 ...  9.8312340e+00
   9.8313408e+00  9.8311396e+00]
 [-2.9064226e+00 -2.8882527e+00 -2.8059945e+00 ... -1.2753602e+00
  -1.2754214e+00 -1.2753189e+00]
 [-3.4300315e-01 -2.7703670e-01 -3.2410911e-01 ...  4.0203303e-01
   4.0197620e-01  4.0209013e-01]
 ...
 [ 4.7155923e-01  4.3762624e-03 -4.3736869e-01 ... -2.5141664e+00
  -2.5140948e+00 -2.5142436e+00]
 [ 5.6312597e-01  5.4702210e-01  5.1248509e-01 ... -8.8133037e-01
  -8.8133126e-01 -8.8131660e-01]
 [-5.5530615e+00 -5.3141823e+00 -5.1026130e+00 ... -4.7921152e+00
  -4.7921734e+00 -4.7920856e+00]]"
DR4_TQC0_SI480,"[[12.308107   12.122957   11.64588    ... 11.785957   10.011043
  10.011078  ]
 [-2.812026   -2.9239564  -3.0003264  ... -2.7975085  -1.0696583
  -1.0696192 ]
 [-0.8601285  -0.9487412  -1.0408764  ... -0.38392386  0.07761033
   0.07769381]
 ...
 [ 0.4727612   0.03334489 -0.45896772 ... -1.3158939  -2.201055
  -2.201122  ]
 [ 0.6037565   0.4534866   0.02429905 ...  0.13143417 -1.0748187
  -1.0747821 ]
 [-5.8163404  -5.733804   -5.5557013  ... -5.4314     -4.4593563
  -4.4593277 ]]"
DR4_TQC0_SX181,"[[ 9.79539     9.796321    9.80524    ...  9.79233     9.792297
   9.792515  ]
 [-1.240293   -1.2409924  -1.2466284  ... -1.2384715  -1.2384794
  -1.2385708 ]
 [-0.6573295  -0.6569737  -0.655584   ... -0.65798676 -0.6582823
  -0.65776575]
 ...
 [-3.3478909  -3.3476362  -3.3422437  ... -3.3496757  -3.3493738
  -3.34969   ]
 [-0.96573025 -0.9655299  -0.96394944 ... -0.9656993  -0.9649336
  -0.9659076 ]
 [-5.6577606  -5.658082   -5.6625543  ... -5.656762   -5.6576376
  -5.6565533 ]]"
DR4_TQC0_SX271,"[[12.717947   12.902363   12.994921   ...  9.792703    9.792101
   9.792142  ]
 [-1.5604706  -1.6640928  -1.7239664  ... -0.8107461  -0.8102582
  -0.8103281 ]
 [-0.79151094 -1.1296806  -1.4239933  ...  0.6865228   0.68703943
   0.6872792 ]
 ...
 [ 0.28125376  0.32949787  0.33219993 ... -2.746856   -2.7475939
  -2.7479286 ]
 [-1.167047   -1.184734   -1.2437329  ... -0.9876393  -0.98832047
  -0.98853326]
 [-4.7939596  -4.923616   -5.0061297  ... -3.813413   -3.8127275
  -3.812574  ]]"
DR4_TQC0_SX361,"[[13.062022   13.161546   13.118608   ... 10.5563755  10.556364
  10.556363  ]
 [-2.644669   -2.592187   -2.6037378  ... -0.4919787  -0.49196634
  -0.4919874 ]
 [-0.49636263 -0.45728323 -0.48096728 ... -0.1894618  -0.18946993
  -0.1894581 ]
 ...
 [-0.11429924 -0.34014225 -0.56793165 ... -2.6475983  -2.6475978
  -2.647604  ]
 [-1.153697   -1.1912522  -1.2196187  ... -2.0334742  -2.033475
  -2.0334804 ]
 [-5.1894298  -5.0994654  -5.0306544  ... -4.3351574  -4.3351536
  -4.3351383 ]]"
DR4_TQC0_SX451,"[[12.057334   11.696465   10.74057    ...  9.275932    9.276
   9.276     ]
 [-2.673077   -2.9686186  -3.0533664  ... -0.39353678 -0.3936065
  -0.39360464]
 [-0.7728745  -1.5923078  -1.8215199  ...  0.64395267  0.64402896
   0.6440233 ]
 ...
 [ 0.02403486  0.14761192 -0.20947129 ... -2.6272528  -2.627273
  -2.6272707 ]
 [-2.296926   -1.9504094  -1.8097451  ... -1.9179078  -1.9179189
  -1.9179211 ]
 [-4.738966   -4.8117895  -4.554102   ... -3.811031   -3.811045
  -3.811045  ]]"
DR4_TQC0_SX91,"[[ 1.30023460e+01  1.31462145e+01  1.32586269e+01 ...  9.85714531e+00
   9.85709476e+00  9.85706234e+00]
 [-2.11004353e+00 -2.09604168e+00 -2.06272912e+00 ... -1.35682464e+00
  -1.35674882e+00 -1.35672426e+00]
 [-2.38225967e-01 -3.67491364e-01 -9.26596165e-01 ...  2.07336426e-01
   2.07253844e-01  2.07227483e-01]
 ...
 [-3.88365984e-03 -1.09883636e-01  4.10309434e-02 ... -2.62914944e+00
  -2.62912893e+00 -2.62912965e+00]
 [-1.85605502e+00 -1.90230405e+00 -1.84215772e+00 ... -1.67087162e+00
  -1.67088270e+00 -1.67087984e+00]
 [-4.55888700e+00 -4.53475618e+00 -4.76680183e+00 ... -3.96552753e+00
  -3.96547079e+00 -3.96545124e+00]]"
DR4_TRC0_SA1,"[[12.026587   12.059282   12.168306   ...  8.846504    8.846101
   8.846078  ]
 [-2.4458208  -2.4443305  -2.4688897  ... -1.1979944  -1.1974665
  -1.1975136 ]
 [-0.26826128 -0.22492586 -0.19127256 ...  0.11267493  0.11336839
   0.11324081]
 ...
 [ 0.41601828  0.29449457  0.14682935 ... -2.4493728  -2.4502735
  -2.4500623 ]
 [-0.1328005  -0.1267709  -0.11497594 ... -1.9646347  -1.9661195
  -1.9658866 ]
 [-4.8802853  -4.835661   -4.839058   ... -4.0422688  -4.041446
  -4.0415545 ]]"
DR4_TRC0_SA2,"[[12.90505    12.998035   13.125107   ... 11.022612   11.022745
  11.02258   ]
 [-2.3965485  -2.4045548  -2.4825382  ... -0.5853993  -0.58549666
  -0.5853254 ]
 [-1.1505232  -1.1182393  -0.98268354 ... -0.4746649  -0.47472402
  -0.47465208]
 ...
 [ 1.6241539   1.411855    1.0442209  ... -1.3189663  -1.3188586
  -1.31897   ]
 [-0.10812844 -0.14640388 -0.19988643 ... -2.0019922  -2.0018053
  -2.0020232 ]
 [-6.186595   -6.144927   -6.037568   ... -5.375578   -5.3757753
  -5.375536  ]]"
DR4_TRC0_SI1623,"[[13.304762   13.327045   13.364411   ... 10.0631485  10.063098
  10.063055  ]
 [-2.2902546  -2.2253923  -2.1784642  ...  4.924314    4.924009
   4.9240623 ]
 [-0.5798646  -0.6327542  -0.68136966 ...  0.2820282   0.28210878
   0.28209028]
 ...
 [-0.26687974 -0.47639453 -0.5298142  ... -0.9943141  -0.9945143
  -0.994465  ]
 [-1.7982929  -1.7988483  -1.8126957  ... -2.0770628  -2.077297
  -2.0772727 ]
 [-4.6805544  -4.602346   -4.571129   ... -3.0317144  -3.0315917
  -3.031589  ]]"
DR4_TRC0_SI589,"[[11.4050455  11.509099   11.645029   ...  9.87655     9.876436
   9.876486  ]
 [-2.4609272  -2.4742231  -2.401123   ... -1.0815599  -1.0814595
  -1.0814614 ]
 [ 0.33284247  0.34385484  0.22633237 ...  0.9654309   0.9651817
   0.9651516 ]
 ...
 [-0.29528385 -0.42679048 -0.62037545 ... -2.1228995  -2.1229415
  -2.1228852 ]
 [-1.5238447  -1.5173986  -1.5799224  ... -1.902378   -1.9026161
  -1.9026787 ]
 [-4.599772   -4.6209664  -4.6329947  ... -3.925084   -3.9248285
  -3.9248047 ]]"
DR4_TRC0_SI993,"[[12.310672   12.391161   12.46826    ...  9.496418    9.496193
   9.496468  ]
 [-2.5885496  -2.5909753  -2.5588756  ... -0.3097341  -0.30882192
  -0.30954662]
 [-0.53640294 -0.52759844 -0.47202146 ... -0.23962021 -0.239514
  -0.23971851]
 ...
 [-0.04696852 -0.23352191 -0.37312567 ... -2.53791    -2.538114
  -2.537827  ]
 [-1.2532542  -1.2206202  -1.223089   ... -2.3301423  -2.3316236
  -2.3303778 ]
 [-4.998766   -4.9691863  -4.9037547  ... -3.6242282  -3.6227908
  -3.6239781 ]]"
DR4_TRC0_SX170,"[[ 1.27653923e+01  1.29994240e+01  1.29697113e+01 ...  1.00507679e+01
   1.00508671e+01  1.00508709e+01]
 [-2.15100908e+00 -2.49015880e+00 -2.96805382e+00 ... -3.81086707e-01
  -3.81171316e-01 -3.81178588e-01]
 [ 4.86083925e-02 -3.80553365e-01 -9.01476800e-01 ...  4.92020875e-01
   4.92091656e-01  4.92100149e-01]
 ...
 [-2.84008086e-01 -1.02784365e-01  1.27024353e-02 ... -1.22381783e+00
  -1.22388983e+00 -1.22390592e+00]
 [-2.06852412e+00 -1.97188210e+00 -1.75177658e+00 ... -2.42862701e+00
  -2.42855334e+00 -2.42855024e+00]
 [-4.43396187e+00 -4.65553856e+00 -4.89036083e+00 ... -3.59791946e+00
  -3.59796524e+00 -3.59795856e+00]]"
DR4_TRC0_SX183,"[[10.338594   10.424206   10.615797   ...  8.655832    9.152604
  10.328473  ]
 [-3.0404634  -3.0666046  -3.102919   ... -1.4789797  -1.5460902
  -1.6512566 ]
 [ 0.12552394  0.27440625  0.40707067 ... -2.2936406  -2.343597
  -0.75898933]
 ...
 [ 0.7709394   0.5657019   0.26339856 ... -1.2158686  -1.1179382
  -1.5382978 ]
 [-0.7538142  -0.7657089  -0.75002956 ... -0.12320283 -0.28681827
  -2.2573638 ]
 [-4.935059   -4.862806   -4.8590803  ... -4.1476173  -4.282465
  -4.228734  ]]"
DR4_TRC0_SX273,"[[10.045211    9.965681    9.354696   ...  9.601066    9.158638
   9.158679  ]
 [-3.198318   -3.1166778  -2.8837118  ... -2.1960645  -1.7334617
  -1.7334528 ]
 [-0.849262   -0.8417108  -0.50536144 ... -0.5870129  -0.2539778
  -0.25397977]
 ...
 [ 0.58628285  0.53362894 -0.1381101  ... -2.2262325  -2.8571932
  -2.8572216 ]
 [-1.4902333  -1.51263    -1.441486   ... -1.2055335  -1.8345492
  -1.8345623 ]
 [-5.0324407  -4.954504   -4.641058   ... -4.158752   -3.7126458
  -3.7126653 ]]"
DR4_TRC0_SX363,"[[12.857066   12.914895   12.949244   ... 10.1975     10.201489
  10.19566   ]
 [-2.8373952  -2.8418784  -2.8412168  ... -1.293407   -1.2944485
  -1.2930248 ]
 [-0.9009625  -0.8489161  -0.734242   ...  0.45483002  0.4546045
   0.4550218 ]
 ...
 [ 0.8666523   0.7990099   0.6623002  ... -3.057107   -3.0577164
  -3.0566335 ]
 [-1.9145495  -1.9251904  -1.9787929  ... -2.151138   -2.1493297
  -2.1522012 ]
 [-4.8809214  -4.8274636  -4.7464094  ... -4.1744647  -4.1772795
  -4.1728244 ]]"
DR4_TRC0_SX93,"[[12.943125   13.049705   13.087098   ... 10.877752   10.877966
  10.878111  ]
 [-1.7703856  -1.7682439  -1.740263   ... -0.6555692  -0.65561485
  -0.65567446]
 [-0.31953067 -0.28594273 -0.2923687  ...  0.5136306   0.5136416
   0.5136596 ]
 ...
 [ 1.143416    0.9995528   0.9186107  ... -2.701971   -2.7018414
  -2.7018003 ]
 [-0.32474706 -0.3650582  -0.35829434 ... -1.8824799  -1.8824984
  -1.88247   ]
 [-5.680451   -5.6564255  -5.646675   ... -3.6942754  -3.6943977
  -3.6944788 ]]"
DR4_TRT0_SA1,"[[11.927205   12.849984   12.860877   ...  8.656626    8.647648
   8.647778  ]
 [-2.0001206  -2.6555037  -2.60781    ... -1.0686395  -1.0667397
  -1.0667756 ]
 [ 0.22198236 -0.4949046  -0.5247581  ...  0.03289987  0.03871264
   0.03883889]
 ...
 [-1.8753618   0.1728276   0.12006667 ... -3.4384181  -3.4438596
  -3.4439697 ]
 [-1.8033156  -0.55497783 -0.5119792  ... -2.4041548  -2.4090328
  -2.40905   ]
 [-4.58937    -5.0812197  -5.052312   ... -3.8637753  -3.855004
  -3.8549726 ]]"
DR4_TRT0_SA2,"[[12.243038   11.786285   11.819992   ... 11.169675   11.169627
  11.169623  ]
 [-2.453352   -2.3555365  -2.2815037  ... -1.46876    -1.4686828
  -1.4686455 ]
 [-1.4769467  -1.9415793  -1.9362417  ...  0.04766464  0.04767132
   0.04763836]
 ...
 [ 1.1587621   1.0747709   1.154491   ... -1.7139888  -1.7139368
  -1.7139443 ]
 [-0.35626474  0.05076288  0.10974456 ... -1.9361092  -1.9362158
  -1.9361968 ]
 [-5.9008064  -6.138566   -6.189534   ... -5.0740027  -5.073904
  -5.0739446 ]]"
DR4_TRT0_SI1227,"[[ 9.947835   12.36492    12.434017   ... 10.466846    9.631588
   9.631783  ]
 [ 0.5190839  -2.7536044  -2.8584242  ...  0.670727    0.59029883
   0.59028316]
 [ 0.9388441   4.477971    4.5784297  ... -0.8397316   0.76170367
   0.76181144]
 ...
 [-2.2207932   1.4924824   1.2257966  ... -0.847087   -2.4880023
  -2.4879065 ]
 [-2.6979337  -1.6631202  -1.6151209  ... -1.4288805  -2.6093178
  -2.6092615 ]
 [-3.7736368  -4.7042403  -4.6713758  ... -4.643152   -3.7100935
  -3.7102334 ]]"
DR4_TRT0_SI1857,"[[13.183361   13.405706   13.581863   ...  9.547791    9.549024
   9.548982  ]
 [-2.2091813  -2.3690288  -2.3699002  ... -0.47065035 -0.47117582
  -0.4711557 ]
 [ 0.63525176  0.16089961 -0.31614432 ...  0.92290163  0.9226584
   0.92262864]
 ...
 [ 0.29445732  0.2875182  -0.11444494 ... -1.6837919  -1.6840491
  -1.6840334 ]
 [-1.7907946  -1.4902     -1.1336249  ... -2.2724733  -2.2732086
  -2.2731943 ]
 [-4.9034414  -5.118719   -5.3782916  ... -3.7989445  -3.7989862
  -3.7989802 ]]"
