,start,stop,utterance,duration_s,phone_rate,sample_id
7,30370,37400,rag,0.439375,2.2759601706970125,DR5_LJG0_SA2
8,37400,41520,like,0.2575,3.883495145631068,DR5_LJG0_SA2
9,41520,47400,that,0.3675,2.7210884353741496,DR5_LJG0_SA2
0,2480,5360,that,0.18,5.555555555555555,DR5_LJG0_SI1611
1,5360,8072,is,0.1695,5.899705014749262,DR5_LJG0_SI1611
2,8072,10990,what,0.182375,5.483207676490747,DR5_LJG0_SI1611
3,10990,22535,childhood,0.7215625,1.3858813339107838,DR5_LJG0_SI1611
4,22535,32560,is,0.6265625,1.596009975062344,DR5_LJG0_SI1611
5,32560,35240,he,0.1675,5.970149253731343,DR5_LJG0_SI1611
6,35240,39920,told,0.2925,3.418803418803419,DR5_LJG0_SI1611
7,39920,49640,himself,0.6075,1.6460905349794237,DR5_LJG0_SI1611
0,2280,4469,he,0.1368125,7.3092736409319325,DR5_LJG0_SI2241
1,4469,9690,needs,0.3263125,3.0645470216433632,DR5_LJG0_SI2241
2,9690,22550,outfielders,0.80375,1.244167962674961,DR5_LJG0_SI2241
3,22550,30033,bad,0.4676875,2.1381798743819327,DR5_LJG0_SI2241
0,2161,3800,a,0.1024375,9.762050030506407,DR5_LJG0_SI981
1,3800,9148,chaw,0.33425,2.9917726252804786,DR5_LJG0_SI981
2,6349,9960,of,0.2256875,4.430905566325118,DR5_LJG0_SI981
3,9960,17629,tobacco,0.4793125,2.086321554309558,DR5_LJG0_SI981
4,17629,21400,put,0.2356875,4.242906390877751,DR5_LJG0_SI981
5,21400,25725,on,0.2703125,3.699421965317919,DR5_LJG0_SI981
6,25725,26995,an,0.079375,12.598425196850393,DR5_LJG0_SI981
7,26995,32521,open,0.345375,2.895403546869345,DR5_LJG0_SI981
8,32521,37873,wound,0.3345,2.9895366218236172,DR5_LJG0_SI981
9,37873,39670,was,0.1123125,8.903728436282695,DR5_LJG0_SI981
10,39670,44520,both,0.303125,3.2989690721649487,DR5_LJG0_SI981
11,44520,58450,antiseptic,0.870625,1.148600143575018,DR5_LJG0_SI981
12,58450,60625,and,0.1359375,7.356321839080461,DR5_LJG0_SI981
13,60625,68676,healing,0.5031875,1.9873307663644268,DR5_LJG0_SI981
0,1782,3080,the,0.081125,12.326656394453003,DR5_LJG0_SX171
1,3080,15356,diagnosis,0.76725,1.3033561420658195,DR5_LJG0_SX171
2,15356,17820,was,0.154,6.4935064935064934,DR5_LJG0_SX171
3,17820,32835,discouraging,0.9384375,1.0656010656010655,DR5_LJG0_SX171
4,32835,41960,however,0.5703125,1.7534246575342465,DR5_LJG0_SX171
5,41960,44114,he,0.134625,7.428040854224698,DR5_LJG0_SX171
6,44114,46800,was,0.167875,5.956813104988831,DR5_LJG0_SX171
7,47428,51632,not,0.26275,3.805899143672693,DR5_LJG0_SX171
8,51632,58192,overly,0.41,2.4390243902439024,DR5_LJG0_SX171
9,58192,66276,worried,0.50525,1.9792182088075212,DR5_LJG0_SX171
0,2160,3718,do,0.097375,10.269576379974326,DR5_LJG0_SX261
1,3718,6057,you,0.1461875,6.840530141085934,DR5_LJG0_SX261
2,6057,10139,have,0.255125,3.919647231749143,DR5_LJG0_SX261
3,10139,11906,the,0.1104375,9.054895302773062,DR5_LJG0_SX261
4,11906,17400,yellow,0.343375,2.912267928649436,DR5_LJG0_SX261
5,18251,24933,ointment,0.417625,2.3944926668662077,DR5_LJG0_SX261
6,24933,31080,ready,0.3841875,2.6028957214901576,DR5_LJG0_SX261
0,2507,3456,the,0.0593125,16.859852476290833,DR5_LJG0_SX351
1,3456,6774,new,0.207375,4.822182037371911,DR5_LJG0_SX351
2,6774,21174,suburbanites,0.9,1.1111111111111112,DR5_LJG0_SX351
3,21174,25440,worked,0.266625,3.750586029067042,DR5_LJG0_SX351
4,25440,32730,hard,0.455625,2.1947873799725652,DR5_LJG0_SX351
5,32730,35877,on,0.1966875,5.084207181442644,DR5_LJG0_SX351
6,35877,48529,refurbishing,0.79075,1.2646221941195068,DR5_LJG0_SX351
7,48529,51637,their,0.19425,5.148005148005148,DR5_LJG0_SX351
8,51637,56985,older,0.33425,2.9917726252804786,DR5_LJG0_SX351
9,56985,63799,home,0.425875,2.348106838861168,DR5_LJG0_SX351
0,2255,6366,don't,0.2569375,3.8919970810021893,DR5_LJG0_SX441
1,6366,11587,look,0.3263125,3.0645470216433632,DR5_LJG0_SX441
2,11587,12947,for,0.085,11.76470588235294,DR5_LJG0_SX441
3,12947,17999,group,0.31575,3.1670625494853524,DR5_LJG0_SX441
4,17999,30042,valuables,0.7526875,1.3285726147969776,DR5_LJG0_SX441
5,30042,32599,in,0.1598125,6.257332811888933,DR5_LJG0_SX441
6,32599,33545,a,0.059125,16.913319238900634,DR5_LJG0_SX441
7,33545,39299,bank,0.359625,2.780674313521029,DR5_LJG0_SX441
8,39299,48160,vault,0.5538125,1.805665274799684,DR5_LJG0_SX441
0,1930,5000,it's,0.191875,5.211726384364821,DR5_LJG0_SX81
1,5000,16101,impossible,0.6938125,1.4413115935501306,DR5_LJG0_SX81
2,16101,18040,to,0.1211875,8.251676121712222,DR5_LJG0_SX81
3,18040,22600,deal,0.285,3.5087719298245617,DR5_LJG0_SX81
4,22600,25402,with,0.175125,5.710206995003569,DR5_LJG0_SX81
5,25402,39316,bureaucracy,0.869625,1.1499209429351733,DR5_LJG0_SX81
0,11864,16151,she,0.2679375,3.732213669232564,DR5_LMK0_SA1
1,16151,19856,had,0.2315625,4.318488529014845,DR5_LMK0_SA1
2,19125,21157,your,0.127,7.874015748031496,DR5_LMK0_SA1
3,21157,27279,dark,0.382625,2.6135249918327346,DR5_LMK0_SA1
4,27279,32722,suit,0.3401875,2.939555392246923,DR5_LMK0_SA1
5,32722,34518,in,0.11225,8.908685968819599,DR5_LMK0_SA1
6,34518,41557,greasy,0.4399375,2.2730501491689163,DR5_LMK0_SA1
7,41557,47209,wash,0.35325,2.8308563340410475,DR5_LMK0_SA1
8,47982,52130,water,0.25925,3.857280617164899,DR5_LMK0_SA1
9,53406,56432,all,0.189125,5.287508261731659,DR5_LMK0_SA1
10,56432,61080,year,0.2905,3.442340791738382,DR5_LMK0_SA1
0,3830,8380,don't,0.284375,3.5164835164835164,DR5_LMK0_SA2
1,8380,13120,ask,0.29625,3.375527426160337,DR5_LMK0_SA2
2,13120,14440,me,0.0825,12.121212121212121,DR5_LMK0_SA2
3,14440,15862,to,0.088875,11.251758087201125,DR5_LMK0_SA2
4,15862,23268,carry,0.462875,2.160410477990818,DR5_LMK0_SA2
5,23268,24703,an,0.0896875,11.149825783972124,DR5_LMK0_SA2
6,24703,31456,oily,0.4220625,2.3693173404412855,DR5_LMK0_SA2
7,31456,37680,rag,0.389,2.570694087403599,DR5_LMK0_SA2
8,37680,41140,like,0.21625,4.624277456647399,DR5_LMK0_SA2
9,41140,46520,that,0.33625,2.9739776951672865,DR5_LMK0_SA2
0,4766,7140,with,0.148375,6.739679865206402,DR5_LMK0_SI1035
1,7140,8106,a,0.060375,16.563146997929607,DR5_LMK0_SI1035
2,8106,16200,whirling,0.505875,1.9767729182110207,DR5_LMK0_SI1035
3,16200,23480,jump,0.455,2.1978021978021975,DR5_LMK0_SI1035
4,23480,25164,it,0.10525,9.501187648456057,DR5_LMK0_SI1035
5,25164,27345,could,0.1363125,7.336084364970197,DR5_LMK0_SI1035
6,27345,32759,get,0.338375,2.9553010712966383,DR5_LMK0_SI1035
7,32759,37515,into,0.29725,3.36417157275021,DR5_LMK0_SI1035
8,37515,43461,gear,0.371625,2.690884628321561,DR5_LMK0_SI1035
0,2160,3926,its,0.110375,9.060022650056625,DR5_LMK0_SI1229
1,3926,8814,sphere,0.3055,3.2733224222585924,DR5_LMK0_SI1229
2,8814,11350,is,0.1585,6.309148264984227,DR5_LMK0_SI1229
3,11350,13640,that,0.143125,6.986899563318778,DR5_LMK0_SI1229
4,13640,16601,of,0.1850625,5.403579871664978,DR5_LMK0_SI1229
5,16601,20655,royal,0.253375,3.9467192895905274,DR5_LMK0_SI1229
6,20655,28700,courts,0.5028125,1.9888129272840274,DR5_LMK0_SI1229
7,28700,38120,dynastic,0.58875,1.6985138004246285,DR5_LMK0_SI1229
8,38120,45620,quarrels,0.46875,2.1333333333333333,DR5_LMK0_SI1229
9,45620,47616,and,0.12475,8.016032064128256,DR5_LMK0_SI1229
10,47616,54000,vaulting,0.399,2.506265664160401,DR5_LMK0_SI1229
11,54000,65230,ambitions,0.701875,1.4247551202137132,DR5_LMK0_SI1229
0,2263,3760,their,0.0935625,10.688042752171008,DR5_LMK0_SI2295
1,3760,15016,curiosity,0.7035,1.4214641080312722,DR5_LMK0_SI2295
2,15016,17966,went,0.184375,5.423728813559322,DR5_LMK0_SI2295
3,17966,25399,happily,0.4645625,2.152562895197094,DR5_LMK0_SI2295
4,25399,27400,out,0.1250625,7.9960019990005,DR5_LMK0_SI2295
5,27400,28073,of,0.0420625,23.7741456166419,DR5_LMK0_SI2295
6,28073,37190,bounds,0.5698125,1.7549632554568386,DR5_LMK0_SI2295
0,3570,11530,technical,0.4975,2.0100502512562812,DR5_LMK0_SX135
1,11530,19759,writers,0.5143125,1.944343176570665,DR5_LMK0_SX135
2,26420,29356,can,0.1835,5.4495912806539515,DR5_LMK0_SX135
3,29356,39015,abbreviate,0.6036875,1.6564861786934464,DR5_LMK0_SX135
4,39015,39868,in,0.0533125,18.757327080890974,DR5_LMK0_SX135
5,39868,55980,bibliographies,1.007,0.99304865938431,DR5_LMK0_SX135
0,2160,6021,keep,0.2413125,4.1440041440041435,DR5_LMK0_SX225
1,6021,7640,the,0.1011875,9.882643607164917,DR5_LMK0_SX225
2,7640,17453,thermometer,0.6133125,1.6304901661061855,DR5_LMK0_SX225
3,19158,22751,under,0.2245625,4.453103256331756,DR5_LMK0_SX225
4,22751,25432,your,0.1675625,5.9679224170085785,DR5_LMK0_SX225
5,25432,31954,tongue,0.407625,2.453235203925176,DR5_LMK0_SX225
0,2110,7160,bob,0.315625,3.1683168316831685,DR5_LMK0_SX315
1,7160,11154,found,0.249625,4.006009013520281,DR5_LMK0_SX315
2,11154,15064,more,0.244375,4.092071611253197,DR5_LMK0_SX315
3,15064,23780,clams,0.54475,1.8357044515832952,DR5_LMK0_SX315
4,23780,25990,at,0.138125,7.239819004524887,DR5_LMK0_SX315
5,25990,27080,the,0.068125,14.678899082568806,DR5_LMK0_SX315
6,28188,35400,ocean's,0.45075,2.2185246810870773,DR5_LMK0_SX315
7,35400,42300,edge,0.43125,2.318840579710145,DR5_LMK0_SX315
0,4360,6440,of,0.13,7.692307692307692,DR5_LMK0_SX405
1,6440,11420,course,0.31125,3.2128514056224895,DR5_LMK0_SX405
2,9524,11944,you,0.15125,6.6115702479338845,DR5_LMK0_SX405
3,11944,14086,can,0.133875,7.469654528478058,DR5_LMK0_SX405
4,14086,18172,have,0.255375,3.915810083210964,DR5_LMK0_SX405
5,18172,22200,another,0.25175,3.97219463753724,DR5_LMK0_SX405
6,22200,30760,tunafish,0.535,1.8691588785046729,DR5_LMK0_SX405
7,30760,40185,sandwich,0.5890625,1.6976127320954906,DR5_LMK0_SX405
0,1960,8949,addition,0.4368125,2.289311775647446,DR5_LMK0_SX45
1,8949,11160,and,0.1381875,7.236544549977387,DR5_LMK0_SX45
2,11160,21681,subtraction,0.6575625,1.520767987833856,DR5_LMK0_SX45
3,21681,23329,are,0.103,9.708737864077671,DR5_LMK0_SX45
4,23329,29563,learned,0.389625,2.5665704202759065,DR5_LMK0_SX45
5,29563,39436,skills,0.6170625,1.6205813835713563,DR5_LMK0_SX45
0,2300,4887,she,0.1616875,6.184770003865481,DR5_LOD0_SA1
1,4887,9315,had,0.27675,3.613369467028004,DR5_LOD0_SA1
2,8550,10600,your,0.128125,7.8048780487804885,DR5_LOD0_SA1
3,10600,15920,dark,0.3325,3.007518796992481,DR5_LOD0_SA1
4,15920,20920,suit,0.3125,3.2,DR5_LOD0_SA1
5,20920,22960,in,0.1275,7.8431372549019605,DR5_LOD0_SA1
6,22960,28365,greasy,0.3378125,2.9602220166512487,DR5_LOD0_SA1
7,28365,33790,wash,0.3390625,2.9493087557603688,DR5_LOD0_SA1
8,34297,38182,water,0.2428125,4.1184041184041185,DR5_LOD0_SA1
9,39026,42329,all,0.2064375,4.844081138359067,DR5_LOD0_SA1
10,42329,47240,year,0.3069375,3.2579922622683775,DR5_LOD0_SA1
0,2330,4762,don't,0.152,6.578947368421053,DR5_LOD0_SA2
1,4762,10023,ask,0.3288125,3.0412469112336056,DR5_LOD0_SA2
2,10023,11954,me,0.1206875,8.285862247540134,DR5_LOD0_SA2
3,11954,13560,to,0.100375,9.9626400996264,DR5_LOD0_SA2
4,13560,19342,carry,0.361375,2.767208578346593,DR5_LOD0_SA2
5,19342,20480,an,0.071125,14.059753954305801,DR5_LOD0_SA2
6,20480,26067,oily,0.3491875,2.863790943261142,DR5_LOD0_SA2
7,26067,32160,rag,0.3808125,2.625964221237486,DR5_LOD0_SA2
8,32160,35070,like,0.181875,5.498281786941581,DR5_LOD0_SA2
9,35070,39297,that,0.2641875,3.7851904423941325,DR5_LOD0_SA2
0,2320,3080,a,0.0475,21.05263157894737,DR5_LOD0_SI1287
1,3080,9030,covered,0.371875,2.6890756302521006,DR5_LOD0_SI1287
2,9030,16470,container,0.465,2.150537634408602,DR5_LOD0_SI1287
3,16470,20845,such,0.2734375,3.657142857142857,DR5_LOD0_SI1287
4,20845,22182,as,0.0835625,11.967090501121914,DR5_LOD0_SI1287
5,22182,23080,a,0.056125,17.817371937639198,DR5_LOD0_SI1287
6,23080,29200,kitchen,0.3825,2.6143790849673203,DR5_LOD0_SI1287
7,29200,35189,garbage,0.3743125,2.6715645349807984,DR5_LOD0_SI1287
8,35189,40642,pail,0.3408125,2.9341646799926644,DR5_LOD0_SI1287
9,40642,46400,might,0.359875,2.7787426189649183,DR5_LOD0_SI1287
10,46400,48600,do,0.1375,7.2727272727272725,DR5_LOD0_SI1287
11,48600,50720,as,0.1325,7.547169811320754,DR5_LOD0_SI1287
12,50720,51480,a,0.0475,21.05263157894737,DR5_LOD0_SI1287
13,51480,58620,toilet,0.44625,2.2408963585434174,DR5_LOD0_SI1287
0,2100,13170,nevertheless,0.691875,1.4453477868112015,DR5_LOD0_SI1917
1,14650,17455,she,0.1753125,5.704099821746881,DR5_LOD0_SI1917
2,17455,25050,continued,0.4746875,2.1066491112574064,DR5_LOD0_SI1917
3,25050,26067,to,0.0635625,15.732546705998034,DR5_LOD0_SI1917
4,26067,30297,move,0.264375,3.7825059101654843,DR5_LOD0_SI1917
5,30297,37472,upward,0.4484375,2.229965156794425,DR5_LOD0_SI1917
0,2400,3133,a,0.0458125,21.828103683492497,DR5_LOD0_SI657
1,3133,10240,second,0.4441875,2.25130153369917,DR5_LOD0_SI657
2,10240,15680,point,0.34,2.941176470588235,DR5_LOD0_SI657
3,15680,23409,requires,0.4830625,2.07012550135852,DR5_LOD0_SI657
4,23409,27822,more,0.2758125,3.625651484251076,DR5_LOD0_SI657
5,27822,36360,extended,0.533625,1.8739751698289997,DR5_LOD0_SI657
6,36360,45246,comment,0.555375,1.8005851901868108,DR5_LOD0_SI657
0,2170,2953,the,0.0489375,20.434227330779056,DR5_LOD0_SX117
1,2953,10318,mango,0.4603125,2.1724372029871013,DR5_LOD0_SX117
2,10318,12280,and,0.122625,8.154943934760448,DR5_LOD0_SX117
3,12280,13000,the,0.045,22.22222222222222,DR5_LOD0_SX117
4,13000,22137,papaya,0.5710625,1.7511218124110757,DR5_LOD0_SX117
5,22647,24159,are,0.0945,10.582010582010582,DR5_LOD0_SX117
6,24159,27080,in,0.1825625,5.47757617254365,DR5_LOD0_SX117
7,27080,27968,a,0.0555,18.01801801801802,DR5_LOD0_SX117
8,27968,35160,bowl,0.4495,2.2246941045606228,DR5_LOD0_SX117
0,2210,3987,the,0.1110625,9.003939223410242,DR5_LOD0_SX171
1,3987,15920,diagnosis,0.7458125,1.340819575965809,DR5_LOD0_SX171
2,15920,18548,was,0.16425,6.0882800608828,DR5_LOD0_SX171
3,18548,29750,discouraging,0.700125,1.428316372076415,DR5_LOD0_SX171
4,30360,37246,however,0.430375,2.323555039209991,DR5_LOD0_SX171
5,37246,39227,he,0.1238125,8.076728924785462,DR5_LOD0_SX171
6,39227,41890,was,0.1664375,6.008261359369133,DR5_LOD0_SX171
7,41890,45169,not,0.2049375,4.879536444037816,DR5_LOD0_SX171
8,45169,51210,overly,0.3775625,2.648568117861281,DR5_LOD0_SX171
9,51210,59640,worried,0.526875,1.8979833926453145,DR5_LOD0_SX171
0,2170,3759,do,0.0993125,10.069225928256765,DR5_LOD0_SX207
1,3759,5138,you,0.0861875,11.602610587382161,DR5_LOD0_SX207
2,5138,8115,hear,0.1860625,5.374538125629829,DR5_LOD0_SX207
3,8115,9640,the,0.0953125,10.491803278688526,DR5_LOD0_SX207
4,9640,14040,sleigh,0.275,3.6363636363636362,DR5_LOD0_SX207
5,14040,19272,bells,0.327,3.058103975535168,DR5_LOD0_SX207
6,19272,25584,ringing,0.3945,2.5348542458808616,DR5_LOD0_SX207
0,3383,6269,rock,0.180375,5.544005544005544,DR5_LOD0_SX297
1,6269,6851,and,0.036375,27.491408934707906,DR5_LOD0_SX297
2,6851,10280,roll,0.2143125,4.666083406240887,DR5_LOD0_SX297
3,10280,16480,music,0.3875,2.5806451612903225,DR5_LOD0_SX297
4,16480,19830,has,0.209375,4.776119402985074,DR5_LOD0_SX297
5,19830,20595,a,0.0478125,20.915032679738562,DR5_LOD0_SX297
6,20595,24880,great,0.2678125,3.733955659276546,DR5_LOD0_SX297
7,24880,29756,rhythm,0.30475,3.2813781788351104,DR5_LOD0_SX297
0,3460,4600,the,0.07125,14.035087719298247,DR5_LOD0_SX387
1,4600,9857,giant,0.3285625,3.043560966330607,DR5_LOD0_SX387
2,9857,16919,redwoods,0.441375,2.2656471254602093,DR5_LOD0_SX387
3,16919,23274,shimmered,0.3971875,2.5177025963808024,DR5_LOD0_SX387
4,23274,25169,in,0.1184375,8.443271767810026,DR5_LOD0_SX387
5,25169,25880,the,0.0444375,22.50351617440225,DR5_LOD0_SX387
6,25880,33410,glistening,0.470625,2.1248339973439574,DR5_LOD0_SX387
7,33410,40054,sun,0.41525,2.408187838651415,DR5_LOD0_SX387
0,2360,7089,she,0.2955625,3.3833791499259886,DR5_MPG0_SA1
1,7089,14091,had,0.437625,2.2850614110254215,DR5_MPG0_SA1
2,13220,16680,your,0.21625,4.624277456647399,DR5_MPG0_SA1
3,16680,24647,dark,0.4979375,2.008284172210368,DR5_MPG0_SA1
4,24647,32439,suit,0.487,2.053388090349076,DR5_MPG0_SA1
5,32439,36320,in,0.2425625,4.122648801855192,DR5_MPG0_SA1
6,36320,44205,greasy,0.4928125,2.0291693088142044,DR5_MPG0_SA1
7,44205,51892,wash,0.4804375,2.0814361909717705,DR5_MPG0_SA1
8,52880,58559,water,0.3549375,2.8173974291248456,DR5_MPG0_SA1
9,60106,65143,all,0.3148125,3.176493944808418,DR5_MPG0_SA1
10,65143,70840,year,0.3560625,2.80849569949096,DR5_MPG0_SA1
0,2260,5400,don't,0.19625,5.095541401273885,DR5_MPG0_SA2
1,5400,10580,ask,0.32375,3.088803088803089,DR5_MPG0_SA2
2,11208,13560,me,0.147,6.802721088435375,DR5_MPG0_SA2
3,13560,14760,to,0.075,13.333333333333334,DR5_MPG0_SA2
4,14760,23477,carry,0.5448125,1.8354938625673969,DR5_MPG0_SA2
5,23477,25894,an,0.1510625,6.619776582540339,DR5_MPG0_SA2
6,25894,32919,oily,0.4390625,2.277580071174377,DR5_MPG0_SA2
7,32919,40274,rag,0.4596875,2.175390890550646,DR5_MPG0_SA2
8,40274,45190,like,0.30725,3.2546786004882016,DR5_MPG0_SA2
9,45190,51860,that,0.416875,2.39880059970015,DR5_MPG0_SA2
0,2013,7018,his,0.3128125,3.196803196803197,DR5_MPG0_SI1602
1,7018,14370,sweet,0.4595,2.176278563656148,DR5_MPG0_SI1602
2,14370,24040,whisper,0.604375,1.654601861427094,DR5_MPG0_SI1602
3,24040,30817,came,0.4235625,2.3609266637155084,DR5_MPG0_SI1602
4,30817,36200,after,0.3364375,2.9723202675088243,DR5_MPG0_SI1602
5,36200,41682,great,0.342625,2.918642831083546,DR5_MPG0_SI1602
6,41682,50059,effort,0.5235625,1.9099916437865583,DR5_MPG0_SI1602
0,2200,12240,fights,0.6275,1.5936254980079683,DR5_MPG0_SI2232
1,12240,17383,sprang,0.3214375,3.1110246937585067,DR5_MPG0_SI2232
2,17383,22290,up,0.3066875,3.260648053800693,DR5_MPG0_SI2232
3,22290,26026,and,0.2335,4.282655246252676,DR5_MPG0_SI2232
4,26026,28410,were,0.149,6.7114093959731544,DR5_MPG0_SI2232
5,28410,37720,quickly,0.581875,1.7185821697099892,DR5_MPG0_SI2232
6,37720,49800,squelched,0.755,1.3245033112582782,DR5_MPG0_SI2232
0,2160,4110,we,0.121875,8.205128205128206,DR5_MPG0_SI972
1,4110,13953,send,0.6151875,1.62552067459108,DR5_MPG0_SI972
2,13953,22590,shovels,0.5398125,1.8524950793099455,DR5_MPG0_SI972
3,24050,35718,cement,0.72925,1.3712718546451834,DR5_MPG0_SI972
4,38180,47360,nails,0.57375,1.7429193899782136,DR5_MPG0_SI972
5,47360,51579,and,0.2636875,3.792367859682389,DR5_MPG0_SI972
6,51579,63923,corrugated,0.7715,1.2961762799740766,DR5_MPG0_SI972
7,63923,70987,iron,0.4415,2.2650056625141564,DR5_MPG0_SI972
8,70987,76216,for,0.3268125,3.0598584815452283,DR5_MPG0_SI972
9,74253,83420,roofs,0.5729375,1.7453910766881204,DR5_MPG0_SI972
0,2360,6254,her,0.243375,4.108885464817668,DR5_MPG0_SX162
1,8230,14245,auburn,0.3759375,2.660016625103907,DR5_MPG0_SX162
2,14245,20177,hair,0.37075,2.6972353337828725,DR5_MPG0_SX162
3,20177,31080,reminded,0.6814375,1.4674860130239382,DR5_MPG0_SX162
4,31080,37057,him,0.3735625,2.6769282248619706,DR5_MPG0_SX162
5,37057,40034,of,0.1860625,5.374538125629829,DR5_MPG0_SX162
6,40034,47585,autumn,0.4719375,2.1189246457422857,DR5_MPG0_SX162
7,47585,56525,leaves,0.55875,1.789709172259508,DR5_MPG0_SX162
0,2270,3644,the,0.085875,11.644832605531295,DR5_MPG0_SX252
1,3644,12470,gorgeous,0.551625,1.812825742125538,DR5_MPG0_SX252
2,12470,23156,butterfly,0.667875,1.4972861688190156,DR5_MPG0_SX252
3,24889,27370,ate,0.1550625,6.44901249496171,DR5_MPG0_SX252
4,27370,28208,a,0.052375,19.093078758949883,DR5_MPG0_SX252
5,28208,33020,lot,0.30075,3.3250207813798833,DR5_MPG0_SX252
6,33020,35477,of,0.1535625,6.512006512006512,DR5_MPG0_SX252
7,35477,41880,nectar,0.4001875,2.498828674059035,DR5_MPG0_SX252
0,3540,8676,take,0.321,3.115264797507788,DR5_MPG0_SX342
1,8676,17227,charge,0.5344375,1.8711261840720383,DR5_MPG0_SX342
2,17227,19720,of,0.1558125,6.417970316887285,DR5_MPG0_SX342
3,19720,30627,choosing,0.6816875,1.4669478316677362,DR5_MPG0_SX342
4,30627,34563,her,0.246,4.065040650406504,DR5_MPG0_SX342
5,34563,46459,bride's,0.7435,1.3449899125756557,DR5_MPG0_SX342
6,46459,56990,maids',0.6581875,1.5193239008641153,DR5_MPG0_SX342
7,56990,67840,gowns,0.678125,1.4746543778801844,DR5_MPG0_SX342
0,2270,10276,coffee,0.500375,1.9985011241568822,DR5_MPG0_SX432
1,10276,13117,is,0.1775625,5.631819781766983,DR5_MPG0_SX432
2,13117,19800,grown,0.4176875,2.3941343707915608,DR5_MPG0_SX432
3,19800,23500,on,0.23125,4.324324324324324,DR5_MPG0_SX432
4,23500,35710,steep,0.763125,1.3104013104013104,DR5_MPG0_SX432
5,35710,41948,jungle,0.389875,2.5649246553382494,DR5_MPG0_SX432
6,41948,47351,like,0.3376875,2.9613177864149547,DR5_MPG0_SX432
7,47351,57660,slopes,0.6443125,1.5520419051314387,DR5_MPG0_SX432
8,57660,60550,in,0.180625,5.536332179930795,DR5_MPG0_SX432
9,60550,69810,temperate,0.57875,1.7278617710583153,DR5_MPG0_SX432
10,69810,80060,zones,0.640625,1.5609756097560976,DR5_MPG0_SX432
0,2320,10960,spring,0.54,1.8518518518518516,DR5_MPG0_SX72
1,10960,19480,street,0.5325,1.8779342723004695,DR5_MPG0_SX72
2,19480,22558,is,0.192375,5.198180636777129,DR5_MPG0_SX72
3,22558,27105,straight,0.2841875,3.518803606773697,DR5_MPG0_SX72
4,27105,36180,ahead,0.5671875,1.7630853994490359,DR5_MPG0_SX72
0,2120,5472,she,0.2095,4.773269689737471,DR5_PMY0_SA1
1,5472,11070,had,0.349875,2.85816362986781,DR5_PMY0_SA1
2,11070,13560,your,0.155625,6.425702811244979,DR5_PMY0_SA1
3,13560,19680,dark,0.3825,2.6143790849673203,DR5_PMY0_SA1
4,19680,25960,suit,0.3925,2.5477707006369426,DR5_PMY0_SA1
5,25960,28657,in,0.1685625,5.932517612161661,DR5_PMY0_SA1
6,28657,35560,greasy,0.4314375,2.3178328263074026,DR5_PMY0_SA1
7,35560,41650,wash,0.380625,2.6272577996715927,DR5_PMY0_SA1
8,42520,47446,water,0.307875,3.2480714575720664,DR5_PMY0_SA1
9,49034,52334,all,0.20625,4.848484848484849,DR5_PMY0_SA1
10,52334,56720,year,0.274125,3.64797081623347,DR5_PMY0_SA1
0,4568,9023,don't,0.2784375,3.591470258136925,DR5_PMY0_SA2
1,9023,13911,ask,0.3055,3.2733224222585924,DR5_PMY0_SA2
2,14370,16250,me,0.1175,8.51063829787234,DR5_PMY0_SA2
3,16250,18756,to,0.156625,6.384676775738229,DR5_PMY0_SA2
4,18756,24772,carry,0.376,2.6595744680851063,DR5_PMY0_SA2
5,25629,27780,an,0.1344375,7.438400743840075,DR5_PMY0_SA2
6,27780,33420,oily,0.3525,2.8368794326241136,DR5_PMY0_SA2
7,33420,40098,rag,0.417375,2.395926924228811,DR5_PMY0_SA2
8,40098,44592,like,0.280875,3.5603026257231867,DR5_PMY0_SA2
9,44592,49521,that,0.3080625,3.2460945425035503,DR5_PMY0_SA2
0,5800,8146,in,0.146625,6.820119352088661,DR5_PMY0_SI1153
1,8146,12156,an,0.250625,3.9900249376558605,DR5_PMY0_SI1153
2,12156,28240,ideological,1.00525,0.9947774185525988,DR5_PMY0_SI1153
3,28240,38080,argument,0.615,1.6260162601626016,DR5_PMY0_SI1153
4,39640,41027,the,0.0866875,11.535688536409516,DR5_PMY0_SI1153
5,41027,52564,participants,0.7210625,1.3868423333622257,DR5_PMY0_SI1153
6,52564,57240,tend,0.29225,3.4217279726261762,DR5_PMY0_SI1153
7,57240,59400,to,0.135,7.4074074074074066,DR5_PMY0_SI1153
8,59400,64199,thump,0.2999375,3.3340279224838505,DR5_PMY0_SI1153
9,64199,66040,the,0.1150625,8.690928843020098,DR5_PMY0_SI1153
10,66040,72616,table,0.411,2.4330900243309004,DR5_PMY0_SI1153
0,2200,5480,rough,0.205,4.878048780487805,DR5_PMY0_SI1783
1,5480,11960,cloth,0.405,2.4691358024691357,DR5_PMY0_SI1783
2,11960,17754,rasped,0.362125,2.7614773904038663,DR5_PMY0_SI1783
3,17754,21840,his,0.255375,3.915810083210964,DR5_PMY0_SI1783
4,21840,29560,fist,0.4825,2.072538860103627,DR5_PMY0_SI1783
0,11944,15913,under,0.2480625,4.031242126480222,DR5_PMY0_SI523
1,15913,21385,this,0.342,2.923976608187134,DR5_PMY0_SI523
